source_id,name,name_key,category,subcategory,tourism,amenity,shop,man_made,opening_hours,city,district,province,latitude,longitude,source,source_file
node/6796230809,Glory Swim Shop,glory swim shop,shopping,sports,,,sports,,,,Galle,Southern,6.0142287,80.2492905,openstreetmap,points_of_interest.geojson
node/4369427386,Flavours,flavours,shopping,massage,,,massage,,,,Galle,Southern,6.0142566,80.2493374,openstreetmap,points_of_interest.geojson
node/3081359006,Kings Palm Villa,kings palm villa,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0143138,80.2494828,openstreetmap,points_of_interest.geojson
way/734800887,Kat's Coffee,kat s coffee,food,cafe,,cafe,,,,Unawatuna,Galle,Southern,6.01430105,80.24954054964645,openstreetmap,points_of_interest.geojson
node/6796232367,Bun Talk,bun talk,shopping,bakery,,,bakery,,,,Galle,Southern,6.0142243,80.2495305,openstreetmap,points_of_interest.geojson
node/3081359007,Birds Nest,birds nest,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0154297,80.2494706,openstreetmap,points_of_interest.geojson
node/3081473067,Fort Edge Resort,fort edge resort,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0177758,80.249932,openstreetmap,points_of_interest.geojson
node/3081473066,Kumara Guest House,kumara guest house,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0174878,80.2502775,openstreetmap,points_of_interest.geojson
node/3081359014,Sea View,sea view,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0171238,80.2494788,openstreetmap,points_of_interest.geojson
node/3081473068,Neptune Bay Hotel,neptune bay hotel,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0186098,80.2495677,openstreetmap,points_of_interest.geojson
node/3081359019,Upul's,upul s,food,restaurant,,restaurant,,,,unawatuna,Galle,Southern,6.0179647,80.2489421,openstreetmap,points_of_interest.geojson
node/4352675090,coffee shoppingDui Mian Zhong Guo Ren De 195,coffee shoppingdui mian zhong guo ren de 195,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0169806,80.2489736,openstreetmap,points_of_interest.geojson
node/5931383585,MAS Vegetable & Fruit Suppliers,mas vegetable fruit suppliers,shopping,greengrocer,,,greengrocer,,,,Galle,Southern,6.0166246,80.2488549,openstreetmap,points_of_interest.geojson
node/3081359005,Nooit Gedacht Heritage,nooit gedacht heritage,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0149729,80.248873,openstreetmap,points_of_interest.geojson
node/3081359020,Nature Trails Boutique,nature trails boutique,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0184944,80.2477794,openstreetmap,points_of_interest.geojson
way/1159239368,Cargill's Food City,cargill s food city,shopping,supermarket,,,supermarket,,,,Galle,Southern,6.01974675,80.24762264504628,openstreetmap,points_of_interest.geojson
node/6375914085,good and cheap food,good and cheap food,food,restaurant,,restaurant,,,,,Galle,Southern,6.0219425,80.2472237,openstreetmap,points_of_interest.geojson
node/13463973801,Rest Point,rest point,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0213408,80.2486556,openstreetmap,points_of_interest.geojson
node/3081473087,La Villa,la villa,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0221212,80.2482305,openstreetmap,points_of_interest.geojson
way/534321023,The Garden House,the garden house,food,cafe,,cafe,,,Mo-Su 08:30-16:30,Unawatuna,Galle,Southern,6.021679000000001,80.24873904469848,openstreetmap,points_of_interest.geojson
node/6005293851,Travellers De Villa,travellers de villa,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0203482,80.2485821,openstreetmap,points_of_interest.geojson
node/5950628885,Hotel J,hotel j,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0198267,80.2482679,openstreetmap,points_of_interest.geojson
node/6263639685,MATRYOSHKA,matryoshka,food,cafe,,cafe,,,,,Galle,Southern,6.0195562,80.2484648,openstreetmap,points_of_interest.geojson
node/4750431221,Sunny and fun,sunny and fun,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0187543,80.2484282,openstreetmap,points_of_interest.geojson
node/3081633903,Lazy Lizard,lazy lizard,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0236164,80.2507631,openstreetmap,points_of_interest.geojson
node/3081633904,Florie Villa,florie villa,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0246398,80.250566,openstreetmap,points_of_interest.geojson
node/7154533786,Good and Cheap rice packets,good and cheap rice packets,food,restaurant,,restaurant,,,,,Galle,Southern,6.0224897,80.247353,openstreetmap,points_of_interest.geojson
node/13017219789,Sujee Food,sujee food,food,fast_food,,fast_food,,,,,Galle,Southern,6.0238856,80.2467465,openstreetmap,points_of_interest.geojson
node/7154533785,Swimming pool tools and accessories,swimming pool tools and accessories,shopping,hardware,,,hardware,,,,Galle,Southern,6.0235175,80.2468863,openstreetmap,points_of_interest.geojson
node/3460205553,Salon Sky,salon sky,shopping,hairdresser,,,hairdresser,,Mo-Su 09:00-19:00,Galle,Galle,Southern,6.0232585,80.2469108,openstreetmap,points_of_interest.geojson
node/4662890990,Eramadu Guest,eramadu guest,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0223375,80.2454666,openstreetmap,points_of_interest.geojson
node/12497783789,Villa Rumassala,villa rumassala,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0220317,80.244483,openstreetmap,points_of_interest.geojson
node/7058048347,Jungle Beach Inn,jungle beach inn,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0265974,80.2431145,openstreetmap,points_of_interest.geojson
node/7058027376,Westeros House,westeros house,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0270672,80.2436136,openstreetmap,points_of_interest.geojson
node/7104437885,Lighthouse Wine Shop,lighthouse wine shop,shopping,wine,,,wine,,,,Galle,Southern,6.0282299,80.2431408,openstreetmap,points_of_interest.geojson
node/6149563385,Fish Hunter Restaurant,fish hunter restaurant,food,restaurant,,restaurant,,,,,Galle,Southern,6.0264011,80.2449546,openstreetmap,points_of_interest.geojson
node/10208697617,Vegetable Mart,vegetable mart,shopping,greengrocer,,,greengrocer,,,,Galle,Southern,6.0365045,80.246508,openstreetmap,points_of_interest.geojson
way/1115414672,Indian Hut,indian hut,food,restaurant,,restaurant,,,,,Galle,Southern,6.0352701,80.24621298514285,openstreetmap,points_of_interest.geojson
way/1115414673,Dutch Antique,dutch antique,shopping,antiques,,,antiques,,,,Galle,Southern,6.03532805,80.24645840522022,openstreetmap,points_of_interest.geojson
node/6295668286,Dutch Antiquities,dutch antiquities,attraction,artwork,artwork,,,,,,Galle,Southern,6.0356871,80.2473202,openstreetmap,points_of_interest.geojson
node/5266147121,Villa Waterlily,villa waterlily,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0377073,80.2480415,openstreetmap,points_of_interest.geojson
way/1311833072,Fairway Sunset Serviced Apartments,fairway sunset serviced apartments,accommodation,apartment,apartment,,,,Mo-Su 09:00-18:00,,Galle,Southern,6.03929425,80.24837569172536,openstreetmap,points_of_interest.geojson
node/3081633911,Villa Mangrove,villa mangrove,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0265701,80.2557298,openstreetmap,points_of_interest.geojson
node/9296417117,Villa Ali,villa ali,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0265954,80.2563737,openstreetmap,points_of_interest.geojson
node/10991481097,Villa Gaetano,villa gaetano,accommodation,hotel,hotel,,,,,Unawatuna,Galle,Southern,6.0261625,80.2552351,openstreetmap,points_of_interest.geojson
node/10149258617,Villa Ali,villa ali,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0258644,80.2552126,openstreetmap,points_of_interest.geojson
node/6369873592,Camp Kush,camp kush,accommodation,hostel,hostel,,,,,,Galle,Southern,6.0243337,80.2544494,openstreetmap,points_of_interest.geojson
node/9296416717,breakfast rooms,breakfast rooms,food,cafe,,cafe,,,,,Galle,Southern,6.022967,80.2517728,openstreetmap,points_of_interest.geojson
node/3081633905,Kurulla Villa,kurulla villa,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.022495,80.2517368,openstreetmap,points_of_interest.geojson
node/5247120124,Out of rupees,out of rupees,accommodation,hostel,hostel,,,,,,Galle,Southern,6.0234075,80.2523057,openstreetmap,points_of_interest.geojson
node/3081473089,Villa Gaetano,villa gaetano,accommodation,hotel,hotel,,,,,,Galle,Southern,6.021202,80.2528767,openstreetmap,points_of_interest.geojson
node/3081473088,Damith Guest House,damith guest house,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0215022,80.251595,openstreetmap,points_of_interest.geojson
node/3081473098,Garden House,garden house,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0203808,80.2522421,openstreetmap,points_of_interest.geojson
node/6205516285,I love Unawatuna hostel,i love unawatuna hostel,accommodation,hostel,hostel,,,,24/7,,Galle,Southern,6.0189958,80.2519298,openstreetmap,points_of_interest.geojson
node/6250942559,Raju Herbal & Spice Garden,raju herbal spice garden,shopping,gift,,,gift,,,,Galle,Southern,6.0180254,80.2551379,openstreetmap,points_of_interest.geojson
node/4750431222,HI The Dutch hostel,hi the dutch hostel,accommodation,hostel,hostel,,,,,,Galle,Southern,6.0122865,80.2549111,openstreetmap,points_of_interest.geojson
node/3081633913,Pavilion Villa,pavilion villa,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0124929,80.2575503,openstreetmap,points_of_interest.geojson
node/3081633914,Banana Garden Resort,banana garden resort,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0129966,80.2571591,openstreetmap,points_of_interest.geojson
node/5285138724,Unawatuna hideaway hostel,unawatuna hideaway hostel,accommodation,hostel,hostel,,,,,,Galle,Southern,6.0146316,80.2599033,openstreetmap,points_of_interest.geojson
node/5315951721,Kaju green,kaju green,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0152721,80.2677163,openstreetmap,points_of_interest.geojson
node/13354787285,Kami Unawatuna,kami unawatuna,accommodation,hotel,hotel,,,,24/7,unawatuna,Galle,Southern,6.0157229,80.2682908,openstreetmap,points_of_interest.geojson
node/3081633923,Kadolana Bungalow,kadolana bungalow,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0194364,80.2676608,openstreetmap,points_of_interest.geojson
node/3081633912,The Paddy House,the paddy house,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0231824,80.2647239,openstreetmap,points_of_interest.geojson
node/10779243005,"Ticket on stairs, 500 for foreigners free for locals",ticket on stairs 500 for foreigners free for locals,shopping,ticket,,,ticket,,,,Galle,Southern,6.0249665,80.2614101,openstreetmap,points_of_interest.geojson
node/10779243105,Free entrance on trail behind red pagoda,free entrance on trail behind red pagoda,attraction,information,information,,,,,,Galle,Southern,6.0253233,80.2615706,openstreetmap,points_of_interest.geojson
node/10779243006,Free ramp instead of steps,free ramp instead of steps,attraction,information,information,,,,,,Galle,Southern,6.0247725,80.261699,openstreetmap,points_of_interest.geojson
node/6150151586,Villa Bonsoir,villa bonsoir,accommodation,apartment,apartment,,,,,,Galle,Southern,6.0315426,80.2626798,openstreetmap,points_of_interest.geojson
node/7130650185,Fort Edge Retreat,fort edge retreat,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0291282,80.2646296,openstreetmap,points_of_interest.geojson
node/5134976122,Pepper Jungle House,pepper jungle house,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0224958,80.2697485,openstreetmap,points_of_interest.geojson
node/3081633925,Stars Moon Villa,stars moon villa,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.016403,80.2719558,openstreetmap,points_of_interest.geojson
node/3081633924,Villa Duminda,villa duminda,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0171935,80.2708343,openstreetmap,points_of_interest.geojson
node/5287525621,Cafe,cafe,food,cafe,,cafe,,,,,Galle,Southern,5.9982829,80.2757354,openstreetmap,points_of_interest.geojson
node/3057081815,Dinu Villa,dinu villa,accommodation,hotel,hotel,,,,,Galle,Galle,Southern,5.9990667,80.2755353,openstreetmap,points_of_interest.geojson
node/3057081817,Era Beach by Jetwing,era beach by jetwing,accommodation,hotel,hotel,,,,,Galle,Galle,Southern,5.9983988,80.2744524,openstreetmap,points_of_interest.geojson
node/3057081818,23 Palm,23 palm,accommodation,hotel,hotel,,,,,Galle,Galle,Southern,5.9981731,80.2751898,openstreetmap,points_of_interest.geojson
node/3057081816,Frangipani Tree,frangipani tree,accommodation,hotel,hotel,,,,,Galle,Galle,Southern,5.9987958,80.2731489,openstreetmap,points_of_interest.geojson
node/11610330876,Green Almond Hotel,green almond hotel,accommodation,hotel,hotel,,,,,,Galle,Southern,5.9993671,80.2715155,openstreetmap,points_of_interest.geojson
node/3057081820,Star Light Hotel,star light hotel,accommodation,hotel,hotel,,,,,Galle,Galle,Southern,5.9990788,80.2715105,openstreetmap,points_of_interest.geojson
node/12117244034,Sielen Diva,sielen diva,accommodation,hotel,hotel,,,,,Galle,Galle,Southern,5.9986625,80.2706127,openstreetmap,points_of_interest.geojson
node/3074421121,Villa Alexia,villa alexia,accommodation,hotel,hotel,,,,,Unawatuna,Galle,Southern,6.0045411,80.2665975,openstreetmap,points_of_interest.geojson
node/4583554390,Beach Grove Villas,beach grove villas,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0073753,80.2615836,openstreetmap,points_of_interest.geojson
node/5085396521,home,home,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0088349,80.261814,openstreetmap,points_of_interest.geojson
node/4582281818,Disna Place,disna place,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0052075,80.2605311,openstreetmap,points_of_interest.geojson
node/3074421123,Wijaya Beach Restaurant,wijaya beach restaurant,accommodation,hotel,hotel,,,,,Unawatuna,Galle,Southern,6.0001694,80.2640039,openstreetmap,points_of_interest.geojson
node/4556165692,Wijala beach,wijala beach,attraction,attraction,attraction,,,,,,,,5.9996808,80.2636381,openstreetmap,points_of_interest.geojson
node/6796208760,Wijaya Beach,wijaya beach,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0003422,80.2635279,openstreetmap,points_of_interest.geojson
node/4586989491,Morgan House,morgan house,accommodation,guest_house,guest_house,,,,24/7,,Galle,Southern,6.0004231,80.2634279,openstreetmap,points_of_interest.geojson
node/3074421124,Paradise Villas,paradise villas,accommodation,hotel,hotel,,,,,Unawatuna,Galle,Southern,6.0004841,80.26321,openstreetmap,points_of_interest.geojson
node/5214407566,Dilhan Guest House,dilhan guest house,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0006426,80.2632888,openstreetmap,points_of_interest.geojson
way/541957551,Wijaya Beach restaurant,wijaya beach restaurant,food,restaurant,,restaurant,,,,,Galle,Southern,6.000166549999999,80.26330074438276,openstreetmap,points_of_interest.geojson
node/5213787413,Skinny Beach House,skinny beach house,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0004333,80.2630007,openstreetmap,points_of_interest.geojson
node/1244088879,Rathna Guesthouse,rathna guesthouse,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0005885,80.2625399,openstreetmap,points_of_interest.geojson
node/5212527291,Sayura Beach Hotel,sayura beach hotel,accommodation,hotel,hotel,,,,,,Galle,Southern,6.000498,80.2628698,openstreetmap,points_of_interest.geojson
node/13013489738,Lotus view Apartment,lotus view apartment,accommodation,apartment,apartment,,,,,,Galle,Southern,6.0020299,80.2630836,openstreetmap,points_of_interest.geojson
node/13015700729,Jungle Restaurant,jungle restaurant,food,restaurant,,restaurant,,,Mo-Su 08:00-23:00,,Galle,Southern,6.0031648,80.262213,openstreetmap,points_of_interest.geojson
node/3074421126,Tourist House,tourist house,accommodation,hotel,hotel,,,,,Unawatuna,Galle,Southern,6.0019086,80.2617455,openstreetmap,points_of_interest.geojson
node/3081242180,Era Beach By Jetwing,era beach by jetwing,accommodation,hotel,hotel,,,,,Unawatuna,Galle,Southern,6.0015502,80.260383,openstreetmap,points_of_interest.geojson
node/6273556686,Thalpe Heights Villa,thalpe heights villa,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.001736,80.2611883,openstreetmap,points_of_interest.geojson
node/2625497923,Shanthi Beach Resort,shanthi beach resort,accommodation,hotel,hotel,,,,,Unawatuna,Galle,Southern,6.0007168,80.2615292,openstreetmap,points_of_interest.geojson
node/3074421125,Beache Grove villas,beache grove villas,accommodation,hotel,hotel,,,,,Unawatuna,Galle,Southern,6.001103,80.2622015,openstreetmap,points_of_interest.geojson
node/6796228599,Sri Gemunu Beach Resort,sri gemunu beach resort,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0006217,80.2620625,openstreetmap,points_of_interest.geojson
node/6273572086,Ship Rock,ship rock,attraction,attraction,attraction,,,,,,Galle,Southern,6.0001929,80.2620853,openstreetmap,points_of_interest.geojson
node/2611894654,Fresh Coconut Bar,fresh coconut bar,food,bar,,bar,,,,,Galle,Southern,5.9994865,80.2647979,openstreetmap,points_of_interest.geojson
node/6796231090,Galawatta Beach Cabanas,galawatta beach cabanas,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0000033,80.2646782,openstreetmap,points_of_interest.geojson
node/2610457174,Rockside Cabanas Hotel,rockside cabanas hotel,accommodation,hotel,hotel,,,,,,Galle,Southern,5.9997672,80.2653318,openstreetmap,points_of_interest.geojson
