place_id,name,category,subcategory,district,city,latitude,longitude,avg_rating,review_count,review_popularity,quality_score,nature_score,adventure_score,history_score,photography_score,food_score,relaxation_score,family_score,shopping_score,weather_sensitive,environment,map_ready,feature_text
PLC0012184,Poornima Restaurant,food,restaurant,Matale,,7.8113128,80.6136708,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Poornima Restaurant food restaurant
PLC0012185,Popeye's,food,fast_food,Jaffna,,9.6647332,80.0167977,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,unknown,True,Popeye's food fast_food
PLC0012186,Popeyes,food,fast_food,Colombo,Mount Lavinia,6.8362743,79.8663069,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,unknown,True,Popeyes food fast_food
PLC0012187,Popham's Arboretum,attraction,attraction,Matale,,7.8608104,80.6758588,,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,False,unknown,True,Popham's Arboretum attraction attraction
PLC0012188,Poppies Hotel,accommodation,hotel,Matara,Mirissa,5.9467127,80.4587745,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Poppies Hotel accommodation hotel
PLC0012189,Poppies,food,restaurant,Matara,,5.9466834,80.4596997,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Poppies food restaurant
PLC0012190,Popy Collection,shopping,mall,Colombo,Jayawardenapura Kotte,6.9015163,79.9056295,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Popy Collection shopping mall
PLC0012191,Porativu,attraction,attraction,Batticaloa,,7.5259599,81.7590597,,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,False,unknown,True,Porativu attraction attraction
PLC0012192,Pork City Ruwanwella,food,fast_food,Kegalle,Ruwanwella,7.0388585,80.2557529,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,unknown,True,Pork City Ruwanwella food fast_food
PLC0012193,Port Authority Bungalow,accommodation,motel,Galle,,6.02091635,80.24118075984067,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Port Authority Bungalow accommodation motel
PLC0012194,Port Authority Guest House,accommodation,guest_house,Monaragala,Katharagama UP,6.4166566,81.3413808,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Port Authority Guest House accommodation guest_house
PLC0012195,Portofino Resort,accommodation,hotel,Hambantota,Ranna,6.0686381,80.908884,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,False,indoor,True,Portofino Resort accommodation hotel
PLC0012196,Poseidon Diving Center,shopping,scuba_diving,Galle,Hikkaduwa,6.1380354,80.0995109,,0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Poseidon Diving Center shopping scuba_diving
PLC0012197,POSEIDON NEWROD WATER SPORT,activity,water_sports,Kalutara,,,,,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,POSEIDON NEWROD WATER SPORT activity water_sports
PLC0012198,Post Office Junction Wine Stores,food,bar,Trincomalee,,8.5678731,81.2338721,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,unknown,True,Post Office Junction Wine Stores food bar
PLC0012199,Pot Biriyani,food,fast_food,Colombo,,6.8933557,79.9281929,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,unknown,True,Pot Biriyani food fast_food
PLC0012200,Pot Shops,shopping,pottery,Kegalle,,7.2375341,80.3000330786181,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Pot Shops shopping pottery
PLC0012201,Potani,attraction,attraction,Matale,,7.9373361,80.7148794,,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,False,unknown,True,Potani attraction attraction
PLC0012202,Poth Gula,shopping,books,Colombo,Sri Jayawadhanapura Kotte,6.8836984,79.9017411,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Poth Gula shopping books
PLC0012203,Pothy's,shopping,clothes,Colombo,,6.8753916,79.8611281,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Pothy's shopping clothes
PLC0012204,Pottuvil Razpas,shopping,mall,Ampara,,6.8741214500000005,81.83014459505455,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Pottuvil Razpas shopping mall
PLC0012205,Powatta wine stores,shopping,alcohol,Matara,,5.9422715,80.4980939,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Powatta wine stores shopping alcohol
PLC0012206,Power Tyre & Battery Service,shopping,car_repair,Colombo,,6.8650415,79.9422549,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Power Tyre & Battery Service shopping car_repair
PLC0012207,Power Vision Engineering,shopping,electronics,Galle,,6.099358,80.236077,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Power Vision Engineering shopping electronics
PLC0012208,POWER ZONE GUEST HOUSE,accommodation,Guest Houses,Kandy,Akurana Pradeshiya Sabha,7.403021,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,POWER ZONE GUEST HOUSE accommodation Guest Houses
PLC0012209,Power Zone Guest Inn,accommodation,hotel,Matale,,7.4030026,80.6123907,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Power Zone Guest Inn accommodation hotel
PLC0012210,PR Hair and Beauty Studio,shopping,hairdresser,Colombo,,6.8935602,79.927238,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,PR Hair and Beauty Studio shopping hairdresser
PLC0012211,Prabath Fashion,shopping,clothes,Matara,Matara,5.9500219,80.5456561,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prabath Fashion shopping clothes
PLC0012212,"Prabath Super, Udugama",shopping,variety_store,Galle,,6.1568209,80.3526978,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,"Prabath Super, Udugama shopping variety_store"
PLC0012213,Prabha Garden,accommodation,hotel,Anuradhapura,,8.32908975,80.36591296780662,,0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.8,0.7,0.0,True,outdoor,True,Prabha Garden accommodation hotel
PLC0012214,Prabhawa Mountain day View Point Haputale,attraction,viewpoint,Badulla,,6.774327,80.9684626,,0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,outdoor,True,Prabhawa Mountain day View Point Haputale attraction viewpoint
PLC0012215,Prabodi restaurant,food,restaurant,Galle,,6.0137849,80.2490166,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Prabodi restaurant food restaurant
PLC0012216,Pradeeban store,shopping,general,Batticaloa,,7.79166405,81.58324569115878,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Pradeeban store shopping general
PLC0012217,Pradeep Mobile,shopping,mobile_phone,Kurunegala,,8.0551665,80.3556298,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Pradeep Mobile shopping mobile_phone
PLC0012218,Pradeep Motors,shopping,car_repair,Nuwara Eliya,,6.9424104,80.7772806,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Pradeep Motors shopping car_repair
PLC0012219,Pradeepa Hall,accommodation,hotel,Colombo,,6.9327253,79.8699193,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Pradeepa Hall accommodation hotel
PLC0012220,Pradeepa Textile Pvt Ltd,shopping,clothes,Matara,Kamburupitiya,6.0795572,80.5655099,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Pradeepa Textile Pvt Ltd shopping clothes
PLC0012221,Pradeepas Textille,shopping,clothes,Matara,Kamburupitiya,6.0797137,80.56591299077316,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Pradeepas Textille shopping clothes
PLC0012222,Pradeep,food,restaurant,Matale,,7.951681,80.7542521,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Pradeep food restaurant
PLC0012223,Pradeshiya Sabha Children Park,attraction,theme_park,Monaragala,,6.8691541,81.34824715449051,,0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.8,0.7,0.0,False,outdoor,True,Pradeshiya Sabha Children Park attraction theme_park
PLC0012224,"Pradeshiya Sabha Shopping Complex, Ankumbura",shopping,convenience,Kandy,,7.4391619,80.5713226,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,"Pradeshiya Sabha Shopping Complex, Ankumbura shopping convenience"
PLC0012225,Pragmatic International Commercial Kitchens,shopping,kitchen,Colombo,,6.8826754,79.8985694,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Pragmatic International Commercial Kitchens shopping kitchen
PLC0012226,Praia Bay Hiriketiya,accommodation,hotel,Matara,DIKWELLA,5.9680053,80.7055959,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Praia Bay Hiriketiya accommodation hotel
PLC0012227,Pramila Guest House,accommodation,guest_house,Matale,Dambulla,7.8470899,80.6519996,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Pramila Guest House accommodation guest_house
PLC0012228,Pransadara Campsite,accommodation,camp_site,Ratnapura,,6.531197,80.8542368,,0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Pransadara Campsite accommodation camp_site
PLC0012229,Prasad Farm Shop,shopping,butcher,Gampaha,,7.1234802,80.0203752,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prasad Farm Shop shopping butcher
PLC0012230,Prasad Furnishing House,shopping,furniture,Colombo,,6.7881412,79.8913052,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prasad Furnishing House shopping furniture
PLC0012231,Prasad Furniture,shopping,furniture,Gampaha,,7.105003399999999,80.01659317561247,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prasad Furniture shopping furniture
PLC0012232,Prasad Ice Cream Center,food,ice_cream,Kalutara,Galathara,6.4031904,80.1092903,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,unknown,True,Prasad Ice Cream Center food ice_cream
PLC0012233,Prasad Textiles,shopping,clothes,Colombo,,6.8000238,79.9240685,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prasad Textiles shopping clothes
PLC0012234,Prasad - The Fashion Square,shopping,mall,Matara,,5.9491471,80.53682264497752,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prasad - The Fashion Square shopping mall
PLC0012235,PRASADA GUEST HOUSE,accommodation,Guest Houses,Gampaha,Gampaha Pradeshiya Sabha,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,PRASADA GUEST HOUSE accommodation Guest Houses
PLC0012236,PRASANGIKA RESTURANT,food,,Gampaha,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,unknown,False,PRASANGIKA RESTURANT food 
PLC0012237,Prasanna Bathiks,shopping,clothes,Colombo,Kolonnawa,6.9357608,79.8947299,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prasanna Bathiks shopping clothes
PLC0012238,PRASANNA GEM CENTER,activity,tourist_shop,Kandy,,,,,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,PRASANNA GEM CENTER activity tourist_shop
PLC0012239,Prasanna Gem,shopping,jewelry,Kandy,Kandy,7.2739179,80.6102644,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prasanna Gem shopping jewelry
PLC0012240,Prasanna Guest House,accommodation,hotel,Trincomalee,Trincomalee,8.585826,81.2086575,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Prasanna Guest House accommodation hotel
PLC0012241,Prasanna Jewelry,shopping,jewelry,Matara,Kamburupitiya,6.07855765,80.56527411509009,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prasanna Jewelry shopping jewelry
PLC0012242,Prasanna Store,shopping,mall,Kurunegala,,8.0017228,80.3071734,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prasanna Store shopping mall
PLC0012243,Prasanna Wine Store,shopping,alcohol,Hambantota,,6.1224946,81.0169683,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prasanna Wine Store shopping alcohol
PLC0012244,Prasanna,shopping,bakery,Gampaha,,7.0455687,79.8971065,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prasanna shopping bakery
PLC0012245,Prashad Carpenter,shopping,trade,Gampaha,,7.10464395,80.0169986,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prashad Carpenter shopping trade
PLC0012246,Praveen Bake House,shopping,bakery,Galle,Hikkaduwa,6.1232615,80.112975801766,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Praveen Bake House shopping bakery
PLC0012247,Praveen Hardware,shopping,hardware,Kandy,Teldeniya,7.3133884,80.7602675,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Praveen Hardware shopping hardware
PLC0012248,Praveen Tire,shopping,tyres,Kandy,Teldeniya,7.3133592,80.7603373,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Praveen Tire shopping tyres
PLC0012249,Pravindi Guest Homes,accommodation,guest_house,Matara,,5.9476147,80.4603681,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Pravindi Guest Homes accommodation guest_house
PLC0012250,Preaching Rock,attraction,attraction,Matale,,7.9584831,80.7586264,,0,0.0,0.0,0.8,0.8,0.0,1.0,0.0,0.0,0.0,0.0,True,outdoor,True,Preaching Rock attraction attraction
PLC0012251,Preethi Motors,shopping,car_repair,Matara,,5.9459161,80.5291188,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Preethi Motors shopping car_repair
PLC0012252,Prego Italian,food,restaurant,Gampaha,Negombo,7.2356896,79.8414526,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Prego Italian food restaurant
PLC0012253,PREGO,food,,Gampaha,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,unknown,False,PREGO food 
PLC0012254,Prem Cafe and Restaurant,food,restaurant,Galle,Bentota,6.4124818999999995,80.0007971995145,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Prem Cafe and Restaurant food restaurant
PLC0012255,Prema Brothers,shopping,antiques,Kandy,Kandy,7.2790944,80.6179969,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prema Brothers shopping antiques
PLC0012256,PREMACHANDRA TOURIST HOTEL,accommodation,Guest Houses,Colombo,Moratuwa,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,PREMACHANDRA TOURIST HOTEL accommodation Guest Houses
PLC0012257,Premadasa & Co,shopping,jewelry,Kandy,Kandy,7.2743329,80.6104817,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Premadasa & Co shopping jewelry
PLC0012258,PREMADASA GEMS AND JEWELLERY,activity,tourist_shop,Kandy,,,,,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,PREMADASA GEMS AND JEWELLERY activity tourist_shop
PLC0012259,Premadasa Gems & Jewellery,shopping,jewelry,Kandy,,7.2730411,80.6073458,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Premadasa Gems & Jewellery shopping jewelry
PLC0012260,PREMADASA SOUVENIRS,activity,tourist_shop,Colombo,,,,,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,PREMADASA SOUVENIRS activity tourist_shop
PLC0012261,PREMADASAS GEMS AND JEWELLERY,activity,tourist_shop,Colombo,,,,,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,PREMADASAS GEMS AND JEWELLERY activity tourist_shop
PLC0012262,Premasiri Bakers,shopping,bakery,Galle,,6.4187552,80.0155208,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Premasiri Bakers shopping bakery
PLC0012263,Premasiri Supermarket,shopping,supermarket,Colombo,,6.910605,79.8521614,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Premasiri Supermarket shopping supermarket
PLC0012264,Premasiri Wine Store,shopping,alcohol,Colombo,,6.9106849,79.8520712,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Premasiri Wine Store shopping alcohol
PLC0012265,Premier Suite,accommodation,hotel,Colombo,Colombo,6.912514,79.857759,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Premier Suite accommodation hotel
PLC0012266,Premium Cottages B&B,accommodation,guest_house,Kurunegala,,7.4926362,80.3435711,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Premium Cottages B&B accommodation guest_house
PLC0012267,Premium Sapphires,shopping,jewelry,Kalutara,Beruwala,6.4801686,79.9876939,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Premium Sapphires shopping jewelry
PLC0012268,PREMIUM TECHNOLOGIES,shopping,computer,Kegalle,,7.24941555,80.4600800539352,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,PREMIUM TECHNOLOGIES shopping computer
PLC0012269,Preni,food,restaurant,Trincomalee,,8.613171300000001,81.21534503171429,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Preni food restaurant
PLC0012270,Presh Creations,shopping,stationery,Kalutara,,6.7537904,79.9159475,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Presh Creations shopping stationery
PLC0012271,Prestige Automobile (Pvt) Ltd.,shopping,car,Colombo,Colombo 05,6.8981028,79.8769103,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prestige Automobile (Pvt) Ltd. shopping car
PLC0012272,Prestige Automobile,shopping,car,Colombo,,6.8961478,79.92253704614104,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prestige Automobile shopping car
PLC0012273,Prestige Court Residence Hotel,accommodation,hotel,Colombo,Mount Lavinia,6.8322887,79.864946,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Prestige Court Residence Hotel accommodation hotel
PLC0012274,Prestige Tourist Inn,accommodation,motel,Colombo,Nugegoda,6.8770342,79.8934452,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Prestige Tourist Inn accommodation motel
PLC0012275,Pretty Looks,shopping,beauty,Gampaha,Colombo,6.9730522,79.8739866,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Pretty Looks shopping beauty
PLC0012276,PRI - KIN RESTAURANT & GUEST HOUSE,accommodation,Guest Houses,Gampaha,Negombo,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,PRI - KIN RESTAURANT & GUEST HOUSE accommodation Guest Houses
PLC0012277,"Pride, Sri Lanka",attraction,artwork,Kurunegala,,7.4919573,80.3597622,,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,False,unknown,True,"Pride, Sri Lanka attraction artwork"
PLC0012278,Pridiwon Beach Residence,accommodation,guest_house,Gampaha,,7.2320001,79.843982,,0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.8,0.7,0.0,True,outdoor,True,Pridiwon Beach Residence accommodation guest_house
PLC0012279,PRIMA TASTE MANAGED BY UPALI,food,,Colombo,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,unknown,False,PRIMA TASTE MANAGED BY UPALI food 
PLC0012280,Prime City,accommodation,apartment,Colombo,,6.8932708,80.002202,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Prime City accommodation apartment
PLC0012281,Prime Color,shopping,paint,Colombo,,6.8366699,79.8846992,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prime Color shopping paint
PLC0012282,PRIME TEA CEYLON,activity,tourist_shop,Colombo,,,,,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,PRIME TEA CEYLON activity tourist_shop
PLC0012283,Primrose,accommodation,guest_house,Galle,,6.0093834,80.2445374,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Primrose accommodation guest_house
PLC0012284,PRINCE HOTEL BANDARAWELA,accommodation,Tourist Hotels,Badulla,Ella Pradeshiya Sabha,6.832354,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,PRINCE HOTEL BANDARAWELA accommodation Tourist Hotels
PLC0012285,Prince Hotel,accommodation,hotel,Colombo,,6.7927404,79.9452443,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Prince Hotel accommodation hotel
PLC0012286,prince Hotel,accommodation,hotel,Puttalam,Nainamadama,7.3057995,79.8421685,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,prince Hotel accommodation hotel
PLC0012287,Prince Inn,accommodation,guest_house,Matale,,7.9454054,80.7342931,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Prince Inn accommodation guest_house
PLC0012288,Prince Lake Hotel,food,restaurant,Gampaha,,7.09431325,79.95391195053688,,0,0.0,0.0,0.8,0.0,0.0,0.8,1.0,0.8,0.0,0.0,False,outdoor,True,Prince Lake Hotel food restaurant
PLC0012289,Prince Metal,shopping,locksmith,Colombo,,6.889215,79.9299465,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prince Metal shopping locksmith
PLC0012290,Prince Of Galle,accommodation,hotel,Galle,,6.02708535,80.21570059240568,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Prince Of Galle accommodation hotel
PLC0012291,Prince Residence,accommodation,guest_house,Gampaha,Negombo,7.224116,79.8400693,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Prince Residence accommodation guest_house
PLC0012292,Prince Vegetarian,food,restaurant,Vavuniya,,8.7528595,80.4978831,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Prince Vegetarian food restaurant
PLC0012293,Princess Komari,accommodation,guest_house,Ampara,Komari,6.9876265,81.8658087,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Princess Komari accommodation guest_house
PLC0012294,Princess of Dickoya,accommodation,guest_house,Nuwara Eliya,,6.8728357,80.6024192,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Princess of Dickoya accommodation guest_house
PLC0012295,Princess Wine Stores,shopping,wine,Colombo,,6.8729061,79.8618336,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Princess Wine Stores shopping wine
PLC0012296,Prince,activity,cinema,Galle,,6.0350625,80.2146666,,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Prince activity cinema
PLC0012297,Prince,food,bar,Galle,,6.0410903,80.2130096,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,unknown,True,Prince food bar
PLC0012298,Prince,shopping,bicycle,Trincomalee,,8.5877598,81.1968235,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Prince shopping bicycle
PLC0012299,Principal's Quarters,accommodation,hostel,Mullaitivu,,9.3553283,80.60775177776404,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Principal's Quarters accommodation hostel
PLC0012300,PRINTERS VILLA,accommodation,Guest Houses,Galle,Galle,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,PRINTERS VILLA accommodation Guest Houses
PLC0012301,Printing for Visa Documents,shopping,stationery,Colombo,,6.9062553,79.8709516,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Printing for Visa Documents shopping stationery
PLC0012302,Printing Shop,shopping,copyshop,Gampaha,,7.0772431000000005,79.90661922133677,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Printing Shop shopping copyshop
PLC0012303,Pritantha Motors,shopping,motorcycle_repair,Kandy,,7.27564215,80.59158355424027,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Pritantha Motors shopping motorcycle_repair
PLC0012304,Privilege Ayurveda Beach Resort,accommodation,hotel,Kalutara,Wadduwa,6.6538188,79.9312502,,0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.8,0.7,0.0,True,outdoor,True,Privilege Ayurveda Beach Resort accommodation hotel
